TURNO,NOME_TURNO,LINEA,PARTENZA,ARRIVO,DA
To0240,TORINO - IVREA - CARIGNANO,284,13:10,13:55,PEROSA ARG.-Pzza Terzo Alpini - AIRASCA - stabilimento SKF
To0260,TORINO-CASELLE-TORINO,268,04:45,05:30,TO - piazza Carlo Felice - CASELLE Aeroporto
To0260,TORINO-CASELLE-TORINO,268,06:10,06:55,CASELLE Aeroporto - TO - piazza Carlo Felice
To0260,TORINO-CASELLE-TORINO,268,07:15,08:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0260,TORINO-CASELLE-TORINO,268,08:15,09:00,CASELLE Aeroporto - TO - piazza Carlo Felice
To0260,TORINO-CASELLE-TORINO,268,09:15,10:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0260,TORINO-CASELLE-TORINO,268,10:15,10:54,CASELLE Aeroporto - TO - piazza Carlo Felice
To0270,TORINO-CASELLE-TORINO,268,05:15,06:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0270,TORINO-CASELLE-TORINO,268,06:30,07:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0270,TORINO-CASELLE-TORINO,268,07:30,08:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0270,TORINO-CASELLE-TORINO,268,08:30,09:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0270,TORINO-CASELLE-TORINO,268,09:30,10:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0270,TORINO-CASELLE-TORINO,268,10:30,11:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0280,TORINO-CASELLE-TORINO,268,05:45,06:30,TO - piazza Carlo Felice - CASELLE Aeroporto
To0280,TORINO-CASELLE-TORINO,268,07:25,08:10,CASELLE Aeroporto - TO - piazza Carlo Felice
To0280,TORINO-CASELLE-TORINO,268,08:30,09:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0280,TORINO-CASELLE-TORINO,268,09:30,10:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0280,TORINO-CASELLE-TORINO,268,10:30,11:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0280,TORINO-CASELLE-TORINO,268,11:30,12:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0290,TORINO-CASELLE-TORINO,268,06:30,07:15,TO - piazza Carlo Felice - CASELLE Aeroporto
To0290,TORINO-CASELLE-TORINO,268,07:45,08:30,CASELLE Aeroporto - TO - piazza Carlo Felice
To0290,TORINO-CASELLE-TORINO,268,09:00,09:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0290,TORINO-CASELLE-TORINO,268,10:00,10:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0290,TORINO-CASELLE-TORINO,268,11:30,12:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0290,TORINO-CASELLE-TORINO,268,12:30,13:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0300,TORINO-CASELLE-TORINO,268,07:00,07:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0300,TORINO-CASELLE-TORINO,268,08:00,08:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0300,TORINO-CASELLE-TORINO,268,10:00,10:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0300,TORINO-CASELLE-TORINO,268,11:00,11:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0300,TORINO-CASELLE-TORINO,268,12:15,13:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0300,TORINO-CASELLE-TORINO,268,13:15,13:54,CASELLE Aeroporto - TO - piazza Carlo Felice
To0305,TORINO-CASELLE-TORINO,268,08:00,08:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0305,TORINO-CASELLE-TORINO,268,09:00,09:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0305,TORINO-CASELLE-TORINO,268,11:00,11:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0305,TORINO-CASELLE-TORINO,268,12:00,12:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0305,TORINO-CASELLE-TORINO,268,13:00,13:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0305,TORINO-CASELLE-TORINO,268,13:45,14:24,CASELLE Aeroporto - TO - piazza Carlo Felice
To0310,TORINO-CASELLE-TORINO,268,12:00,12:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0310,TORINO-CASELLE-TORINO,268,13:00,13:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0310,TORINO-CASELLE-TORINO,268,14:00,14:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0310,TORINO-CASELLE-TORINO,268,15:00,15:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0310,TORINO-CASELLE-TORINO,268,16:00,16:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0310,TORINO-CASELLE-TORINO,268,17:00,17:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0320,TORINO-CASELLE-TORINO,268,13:15,14:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0320,TORINO-CASELLE-TORINO,268,14:15,14:54,CASELLE Aeroporto - TO - piazza Carlo Felice
To0320,TORINO-CASELLE-TORINO,268,15:15,16:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0320,TORINO-CASELLE-TORINO,268,16:15,16:54,CASELLE Aeroporto - TO - piazza Carlo Felice
To0320,TORINO-CASELLE-TORINO,268,17:30,18:15,TO - piazza Carlo Felice - CASELLE Aeroporto
To0320,TORINO-CASELLE-TORINO,268,18:30,19:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0330,TORINO-CASELLE-TORINO,268,13:30,14:15,TO - piazza Carlo Felice - CASELLE Aeroporto
To0330,TORINO-CASELLE-TORINO,268,14:30,15:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0330,TORINO-CASELLE-TORINO,268,15:30,16:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0330,TORINO-CASELLE-TORINO,268,16:30,17:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0330,TORINO-CASELLE-TORINO,268,18:00,18:45,TO - piazza Carlo Felice - CASELLE Aeroporto
To0330,TORINO-CASELLE-TORINO,268,19:40,20:25,CASELLE Aeroporto - TO - piazza Carlo Felice
To0340,TORINO-CASELLE-TORINO,268,16:15,17:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0340,TORINO-CASELLE-TORINO,268,17:30,18:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0340,TORINO-CASELLE-TORINO,268,18:30,19:15,TO - piazza Carlo Felice - CASELLE Aeroporto
To0340,TORINO-CASELLE-TORINO,268,20:30,21:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0340,TORINO-CASELLE-TORINO,268,21:30,22:15,TO - piazza Carlo Felice - CASELLE Aeroporto
To0340,TORINO-CASELLE-TORINO,268,23:00,23:39,CASELLE Aeroporto - TO - piazza Carlo Felice
To0350,TORINO-CASELLE-TORINO,268,16:45,17:30,TO - piazza Carlo Felice - CASELLE Aeroporto
To0350,TORINO-CASELLE-TORINO,268,17:45,18:24,CASELLE Aeroporto - TO - piazza Carlo Felice
To0350,TORINO-CASELLE-TORINO,268,18:45,19:30,TO - piazza Carlo Felice - CASELLE Aeroporto
To0350,TORINO-CASELLE-TORINO,268,20:00,20:39,CASELLE Aeroporto - TO - piazza Carlo Felice
To0350,TORINO-CASELLE-TORINO,268,22:30,23:15,TO - piazza Carlo Felice - CASELLE Aeroporto
To0350,TORINO-CASELLE-TORINO,268,23:30,00:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0360,TORINO-CASELLE-TORINO,268,00:00,00:45,CASELLE Aeroporto - TO - piazza Carlo Felice
To0360,TORINO-CASELLE-TORINO,268,17:15,18:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0360,TORINO-CASELLE-TORINO,268,18:15,18:54,CASELLE Aeroporto - TO - piazza Carlo Felice
To0360,TORINO-CASELLE-TORINO,268,19:20,20:05,TO - piazza Carlo Felice - CASELLE Aeroporto
To0360,TORINO-CASELLE-TORINO,268,21:30,22:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0360,TORINO-CASELLE-TORINO,268,23:00,23:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0600,TURNO 600 DI TORINO,119,04:40,05:09,TO - Viale dei Mughetti - TO - Cso Vittorio 169-Via Cesana
To0600,TURNO 600 DI TORINO,277,05:09,05:50,TO - Cso Vittorio 169-Via Cesana - AIRASCA - stabilimento SKF
To0600,TURNO 600 DI TORINO,277,06:30,07:19,AIRASCA - stabilimento SKF - TO - Via Napione - Corso Regina Margheri
To0600,TURNO 600 DI TORINO,119,07:24,00:05,TO - Via Napione - Corso Regina Margheri - TO - Via Botticelli-Piazza Rebaudengo
To0610,TURNO 610 DI TORINO,119,06:47,07:10,Via Oxilia-Cso Giulio Cesare - TO - Via De Sanctis-Via Chambery
To0610,TURNO 610 DI TORINO,277,07:10,08:10,TO - Via De Sanctis-Via Chambery - AIRASCA - stabilimento SKF
To0610,TURNO 610 DI TORINO,119,12:45,13:01,COL - Cso Francia - Via Costa - TO - cso Francia/via Rieti
To0610,TURNO 610 DI TORINO,277,13:01,13:55,TO - cso Francia/via Rieti - AIRASCA - stabilimento SKF
To0610,TURNO 610 DI TORINO,277,14:30,15:20,AIRASCA - stabilimento SKF - TO - Cso Vittorio 168-Via Saffi
To0610,TURNO 610 DI TORINO,119,15:20,15:50,TO - Cso Vittorio 168-Via Saffi - TO - Viale dei Mughetti
To0620,TURNO 620 DI TORINO,266,06:55,07:59,TORINO - c.so Maroncelli 34 - RONDISSONE - p.za Roma
To0620,TURNO 620 DI TORINO,266,08:01,08:20,RONDISSONE - p.za Roma - SALUGGIA - LivaNova
To0620,TURNO 620 DI TORINO,277,13:05,13:55,Beinasco (Banca SanPaolo) - AIRASCA - stabilimento SKF
To0620,TURNO 620 DI TORINO,277,14:30,15:13,AIRASCA - stabilimento SKF - Beinasco (Banca SanPaolo)
To0640,TURNO 640 DI TORINO,275,17:41,18:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
To0640,TURNO 640 DI TORINO,275,18:48,19:20,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
To0640,TURNO 640 DI TORINO,275,19:20,19:50,PEROSA ARG.-Pzza Terzo Alpini - FENESTRELLE - Via Nazionale
To0640,TURNO 640 DI TORINO,275,21:10,21:50,FENESTRELLE - Via Nazionale - VIL - Boge
To0640,TURNO 640 DI TORINO,277,22:30,23:14,AIRASCA - stabilimento SKF - TO - Cso Vittorio 168-Via Saffi
To0640,TURNO 640 DI TORINO,119,23:14,23:44,TO - Cso Vittorio 168-Via Saffi - TO - Viale dei Mughetti
To0660,TURNO 660 DI TORINO,275,16:31,17:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
To0660,TURNO 660 DI TORINO,282,17:46,18:57,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
To0660,TURNO 660 DI TORINO,121,22:15,22:35,MOPAR FCA - RIVALTA Via Primo Maggio C11 - FCA-MOPAR (L.go Sen. Agnelli)
To0660,TURNO 660 DI TORINO,277,22:35,23:25,FCA-MOPAR (L.go Sen. Agnelli) - TO - Via Accademia Albertina
To0660,TURNO 660 DI TORINO,121,23:25,23:38,TO - Via Accademia Albertina 35 - TO - Lungo Dora Firenze
To0670,TURNO 670 DI TORINO,282,15:03,16:20,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour
To0670,TURNO 670 DI TORINO,282,17:22,18:15,None - Stab. Streglio - TORINO - Autostazione c.so Bolzano
To0670,TURNO 670 DI TORINO,282,19:03,20:14,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
To0670,TURNO 670 DI TORINO,275,21:16,22:19,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
To0680,TURNO 680 DI TORINO,282,17:03,18:14,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
To0680,TURNO 680 DI TORINO,275,18:16,19:19,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
To0680,TURNO 680 DI TORINO,119,20:38,20:50,TO - Corso Toscana-Via Borgaro - TO - Corso Francia-Via Pozzo Strada
To0680,TURNO 680 DI TORINO,277,20:50,22:00,TO - Corso Francia-Via Pozzo Strada - AIRASCA - stabilimento SKF
To0680,TURNO 680 DI TORINO,277,22:30,23:33,AIRASCA - stabilimento SKF - TO - Via Napione - Corso Regina Margheri
To0680,TURNO 680 DI TORINO,119,23:33,23:55,TO - Via Napione - Corso Regina Margheri - TO - Corso Vercelli
To0700,TURNO 700 DI TORINO,119,06:35,06:59,TO - Via Cravero - TO - Cso Ferrucci-Via Cialdini
To0700,TURNO 700 DI TORINO,277,06:59,08:10,TO - Cso Ferrucci-Via Cialdini - AIRASCA - stabilimento SKF
To0700,TURNO 700 DI TORINO,284,08:15,08:40,AIRASCA - stabilimento SKF - PINEROLO - Piazza Cavour
To0700,TURNO 700 DI TORINO,282,08:46,09:57,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
To0700,TURNO 700 DI TORINO,268,12:30,13:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0700,TURNO 700 DI TORINO,268,13:30,14:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0710,TURNO 710 DI TORINO,277,05:10,05:55,Beinasco (Banca SanPaolo) - AIRASCA - stabilimento SKF
To0710,TURNO 710 DI TORINO,275,07:06,08:09,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
To0710,TURNO 710 DI TORINO,119,12:30,12:59,TO - Viale dei Mughetti - TO - Cso Vittorio 169-Via Cesana
To0710,TURNO 710 DI TORINO,277,12:59,13:55,TO - Cso Vittorio 169-Via Cesana - AIRASCA - stabilimento SKF
To0710,TURNO 710 DI TORINO,277,14:30,15:24,AIRASCA - stabilimento SKF - TO - c.so Francia/via Pasteur
To0710,TURNO 710 DI TORINO,119,15:24,15:40,TO - c.so Francia/via Pasteur - CollegnoCorso Francia ang XXIV Maggio
To0720,TURNO 720 DI TORINO,119,04:30,04:52,TO - Corso Vercelli-Via Cuorgnè - TO - Corso Belgio
To0720,TURNO 720 DI TORINO,277,04:52,05:55,TO - Corso Belgio - AIRASCA - stabilimento SKF
To0720,TURNO 720 DI TORINO,275,06:18,06:50,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
To0720,TURNO 720 DI TORINO,275,07:00,07:23,PEROSA ARG.-Pzza Terzo Alpini - PIN - Via Giustetto-Via Polliotti
To0720,TURNO 720 DI TORINO,275,07:25,08:28,PIN - Via Giustetto-Via Polliotti - TORINO - Autostazione c.so Bolzano
To0720,TURNO 720 DI TORINO,268,09:45,10:30,TO - piazza Carlo Felice - CASELLE Aeroporto
To0720,TURNO 720 DI TORINO,268,10:45,11:24,CASELLE Aeroporto - TO - piazza Carlo Felice
To0740,TURNO 740 DI TORINO,121,12:11,12:25,TO - Lungo Dora Firenze - TO - via Accademia Albertina
To0740,TURNO 740 DI TORINO,277,12:25,13:25,TO - via Accademia Albertina 42 - FCA-MOPAR (L.go Sen. Agnelli)
To0740,TURNO 740 DI TORINO,121,13:25,13:45,FCA-MOPAR (L.go Sen. Agnelli) - MOPAR FCA - RIVALTA Via Primo Maggio C8
To0740,TURNO 740 DI TORINO,121,14:15,14:35,MOPAR FCA - RIVALTA Via Primo Maggio C11 - FCA-MOPAR (L.go Sen. Agnelli)
To0740,TURNO 740 DI TORINO,277,14:35,15:35,FCA-MOPAR (L.go Sen. Agnelli) - TO - Via Accademia Albertina
To0740,TURNO 740 DI TORINO,121,15:35,15:48,TO - Via Accademia Albertina 35 - TO - Lungo Dora Firenze
To0740,TURNO 740 DI TORINO,266,17:05,17:19,SALUGGIA - LivaNova - RONDISSONE - p.zza Roma
To0740,TURNO 740 DI TORINO,266,17:21,18:25,RONDISSONE - p.zza Roma - TO - Pzza Bengasi-Scuola Re Umberto
To0760,TURNO 760 DI TORINO,119,05:00,00:10,COL - Cso Francia - Via Costa - TO - cso Francia/via Rieti
To0760,TURNO 760 DI TORINO,277,05:00,05:55,TO - cso Francia/via Rieti - AIRASCA - stabilimento SKF
To0760,TURNO 760 DI TORINO,277,06:30,07:31,AIRASCA - stabilimento SKF - TO - Corso Francia-Via Pozzo Strada
To0760,TURNO 760 DI TORINO,119,07:31,07:46,TO - Corso Francia-Via Pozzo Strada - TO - Corso Toscana-Via Borgaro
To0760,TURNO 760 DI TORINO,268,11:15,12:00,TO - piazza Carlo Felice - CASELLE Aeroporto
To0760,TURNO 760 DI TORINO,268,12:15,12:54,CASELLE Aeroporto - TO - piazza Carlo Felice
To1040,TURNO 40 TORINO - AOSTA,60,14:55,17:00,TO-c.so V.Eman. II - Porta Nuova - AOSTA - Autostazione
To1040,TURNO 40 TORINO - AOSTA,60,18:30,20:35,AOSTA - Autostazione - TO-c.so V.Eman. II-Porta Nuova
To2010,TORINO-MALPENSA,20,05:30,07:30,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2010,TORINO-MALPENSA,20,10:00,12:00,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2020,TORINO-MALPENSA,20,07:00,09:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2020,TORINO-MALPENSA,20,11:00,13:00,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2030,TORINO-MALPENSA,20,08:00,10:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2030,TORINO-MALPENSA,20,12:00,14:00,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2040,TORINO-MALPENSA,20,09:00,11:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2040,TORINO-MALPENSA,20,13:00,15:00,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2050,TORINO-MALPENSA,267,07:38,08:08,PIOBESI T.SE-v.Torino 41-Capol - TORINO - Cso Unione Sovietica
To2050,TORINO-MALPENSA,20,10:00,12:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2050,TORINO-MALPENSA,20,15:15,17:15,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2060,TORINO-MALPENSA,20,13:00,15:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2060,TORINO-MALPENSA,20,17:30,19:30,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2070,TORINO-MALPENSA,20,14:00,16:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2070,TORINO-MALPENSA,20,18:30,20:30,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2080,TORINO-MALPENSA,20,15:00,17:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2080,TORINO-MALPENSA,20,19:30,21:30,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To2090,TORINO-MALPENSA,20,16:00,18:00,TORINO - Autostazione c.so Bolzano - MALPENSA NORD (Terminal 2)
To2090,TORINO-MALPENSA,20,20:40,22:40,MALPENSA OVEST (Terminal 1) - TORINO - Autostazione c.so Bolzano
To9260,Grugliasco - Venaria Marelli,119,05:35,06:05,COLLEGNO - Piazzale del Tricolore - AIRASCA - stabilimento SKF
To9260,Grugliasco - Venaria Marelli,119,07:15,07:50,COLLEGNO - Piazzale del Tricolore - AIRASCA - stabilimento SKF
To9260,Grugliasco - Venaria Marelli,119,13:35,14:05,COLLEGNO - Piazzale del Tricolore - AIRASCA - stabilimento SKF
To9260,Grugliasco - Venaria Marelli,119,14:30,15:05,AIRASCA - stabilimento SKF - COLLEGNO - Piazzale del Tricolore
To9270,SKF Pianezza - Airasca,119,17:00,17:35,AIRASCA - stabilimento SKF - COLLEGNO - Piazzale del Tricolore
To9270,SKF Pianezza - Airasca,119,22:30,23:00,AIRASCA - stabilimento SKF - COLLEGNO - Piazzale del Tricolore
Tocomm,Servizio Fattorino Segreteria,121,04:21,04:35,TO - Lungo Dora Firenze - TO - via Accademia Albertina
Tocomm,Servizio Fattorino Segreteria,277,04:35,05:25,TO - via Accademia Albertina 42 - FCA-MOPAR (L.go Sen. Agnelli)
Tocomm,Servizio Fattorino Segreteria,121,05:25,05:45,FCA-MOPAR (L.go Sen. Agnelli) - MOPAR FCA - RIVALTA Via Primo Maggio C8
Tocomm,Servizio Fattorino Segreteria,275,07:16,08:19,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano
